customer_id,customer_segment
4413,"Low Value"
4414,"High Value"
4415,"Medium Value"
4417,"Medium Value"
4418,"High Value"
4419,"Low Value"
4420,"High Value"
4421,"High Value"
4422,"Medium Value"
4423,"High Value"
4424,"Medium Value"
4425,"Medium Value"
4426,"High Value"
4427,"High Value"
4428,"Low Value"
4429,"Medium Value"
4430,"Medium Value"
4432,"High Value"
4433,"Medium Value"
4434,"High Value"
4435,"High Value"
4437,"High Value"
4438,"High Value"
4439,"High Value"
4441,"Medium Value"
4442,"High Value"
4444,"High Value"
4445,"High Value"
4446,"Medium Value"
4447,"High Value"
4448,"Medium Value"
4449,"Medium Value"
4450,"Medium Value"
4451,"High Value"
4452,"Medium Value"
4453,"High Value"
4456,"Low Value"
4457,"Medium Value"
4458,"Medium Value"
4459,"Medium Value"
4460,"High Value"
4461,"High Value"
4463,"High Value"
4465,"Medium Value"
4466,"Medium Value"
4467,"High Value"
4469,"High Value"
4470,"High Value"
4471,"High Value"
4472,"Medium Value"
4473,"Medium Value"
4474,"Low Value"
4476,"Medium Value"
4478,"Low Value"
4479,"High Value"
4480,"Medium Value"
4482,"High Value"
4483,"Medium Value"
4485,"High Value"
4487,"High Value"
4489,"High Value"
4490,"Medium Value"
4491,"Medium Value"
4492,"Medium Value"
4493,"High Value"
4494,"High Value"
4495,"High Value"
4496,"High Value"
4497,"High Value"
4498,"Medium Value"
4500,"High Value"
4501,"Medium Value"
4502,"High Value"
4504,"Medium Value"
4505,"Medium Value"
4506,"Medium Value"
4507,"High Value"
4508,"Medium Value"
4509,"Medium Value"
4510,"Medium Value"
4511,"High Value"
4512,"Low Value"
4513,"High Value"
4514,"High Value"
4515,"Low Value"
4517,"Medium Value"
4518,"Low Value"
4519,"High Value"
4521,"Medium Value"
4522,"Medium Value"
4523,"Medium Value"
4524,"High Value"
4525,"Medium Value"
4527,"Medium Value"
4530,"Medium Value"
4531,"Medium Value"
4532,"High Value"
4533,"Medium Value"
4535,"Medium Value"
4536,"Medium Value"
4537,"High Value"
4538,"Low Value"
4539,"High Value"
4541,"High Value"
4542,"High Value"
4543,"Medium Value"
4544,"High Value"
4545,"High Value"
4546,"High Value"
4547,"High Value"
4548,"Medium Value"
4549,"Medium Value"
4550,"Medium Value"
4551,"High Value"
4552,"High Value"
4554,"High Value"
4555,"Medium Value"
4558,"Medium Value"
4559,"High Value"
4560,"Medium Value"
4561,"Medium Value"
4562,"High Value"
4563,"Medium Value"
4564,"Medium Value"
4565,"Medium Value"
4566,"High Value"
4567,"High Value"
4568,"High Value"
4569,"Medium Value"
4570,"Medium Value"
4571,"Medium Value"
4572,"Medium Value"
4573,"High Value"
4576,"Medium Value"
4577,"Low Value"
4578,"High Value"
4579,"Medium Value"
4581,"Medium Value"
4583,"High Value"
4584,"Medium Value"
4585,"Low Value"
4586,"Medium Value"
4587,"High Value"
4588,"High Value"
4589,"Medium Value"
4590,"High Value"
4593,"Medium Value"
4597,"Low Value"
4598,"Medium Value"
4602,"Medium Value"
4603,"Medium Value"
4606,"Low Value"
4608,"Low Value"
4609,"High Value"
4610,"Medium Value"
4611,"Medium Value"
4612,"Medium Value"
4613,"High Value"
4614,"High Value"
4615,"Low Value"
4616,"Medium Value"
4617,"Medium Value"
4619,"High Value"
4620,"Medium Value"
4621,"Medium Value"
4622,"Medium Value"
4623,"Low Value"
4626,"Medium Value"
4627,"High Value"
4630,"Medium Value"
4631,"High Value"
4632,"Medium Value"
4633,"Medium Value"
4634,"Medium Value"
4636,"Medium Value"
4637,"High Value"
4638,"Medium Value"
4639,"Medium Value"
4640,"Medium Value"
4641,"High Value"
4642,"Medium Value"
4643,"High Value"
4644,"High Value"
4645,"Medium Value"
4646,"High Value"
4647,"High Value"
4648,"Medium Value"
4649,"Medium Value"
4650,"High Value"
4651,"High Value"
4652,"High Value"
4654,"Medium Value"
4656,"Medium Value"
4657,"High Value"
4658,"Medium Value"
4659,"High Value"
4661,"Low Value"
4663,"Medium Value"
4664,"Medium Value"
4665,"Medium Value"
4666,"High Value"
4667,"Low Value"
4668,"Medium Value"
4669,"High Value"
4670,"Medium Value"
4672,"High Value"
4673,"Medium Value"
4675,"High Value"
4677,"High Value"
4678,"Low Value"
4679,"Medium Value"
4680,"Medium Value"
4681,"High Value"
4683,"High Value"
4684,"High Value"
4685,"Medium Value"
4686,"High Value"
4687,"Medium Value"
4688,"High Value"
4689,"Low Value"
4690,"High Value"
4692,"Medium Value"
4694,"High Value"
4695,"High Value"
4696,"Medium Value"
4697,"High Value"
4699,"Medium Value"
4700,"High Value"
4703,"Medium Value"
4705,"Medium Value"
4706,"High Value"
4707,"High Value"
4708,"Medium Value"
4709,"Medium Value"
4711,"Medium Value"
4713,"Low Value"
4714,"High Value"
4715,"High Value"
4716,"High Value"
4717,"Medium Value"
4718,"Medium Value"
4719,"Medium Value"
4720,"Medium Value"
4721,"Medium Value"
4722,"Medium Value"
4723,"Medium Value"
4725,"Medium Value"
4726,"High Value"
4727,"Medium Value"
4728,"High Value"
4729,"Medium Value"
4730,"Medium Value"
4731,"Low Value"
4732,"High Value"
4733,"High Value"
4734,"Medium Value"
4735,"High Value"
4737,"High Value"
4738,"Medium Value"
4739,"Medium Value"
4740,"Medium Value"
4741,"High Value"
4743,"Medium Value"
4744,"High Value"
4746,"High Value"
4747,"High Value"
4749,"High Value"
4750,"High Value"
4752,"Medium Value"
4753,"High Value"
4755,"Medium Value"
4757,"High Value"
4758,"Medium Value"
4759,"Medium Value"
4760,"High Value"
4761,"Medium Value"
4762,"High Value"
4763,"Low Value"
4764,"High Value"
4765,"High Value"
4766,"High Value"
4767,"High Value"
4768,"High Value"
4769,"Medium Value"
4770,"High Value"
4772,"Medium Value"
4774,"High Value"
4775,"High Value"
4776,"High Value"
4777,"Medium Value"
4778,"Medium Value"
4779,"High Value"
4780,"Medium Value"
4781,"High Value"
4782,"Medium Value"
4783,"High Value"
4784,"Medium Value"
4785,"Medium Value"
4786,"Medium Value"
4787,"High Value"
4788,"Medium Value"
4790,"Low Value"
4791,"Medium Value"
4795,"High Value"
4796,"Low Value"
4797,"High Value"
4798,"High Value"
4799,"Medium Value"
4800,"High Value"
4801,"High Value"
4802,"High Value"
4803,"Medium Value"
4804,"Medium Value"
4805,"Medium Value"
4806,"Medium Value"
4808,"Medium Value"
4809,"High Value"
4810,"Medium Value"
4811,"High Value"
4812,"High Value"
4813,"Medium Value"
4817,"High Value"
4818,"Medium Value"
4820,"High Value"
4821,"Medium Value"
4822,"High Value"
4823,"Medium Value"
4824,"Medium Value"
4825,"Medium Value"
4826,"Medium Value"
4827,"Low Value"
4828,"Low Value"
4829,"Low Value"
4830,"Medium Value"
4831,"Medium Value"
4832,"Medium Value"
4833,"Medium Value"
4834,"Medium Value"
4835,"Medium Value"
4836,"High Value"
4838,"Medium Value"
4840,"High Value"
4841,"Medium Value"
4843,"Medium Value"
4844,"Medium Value"
4845,"High Value"
4846,"Medium Value"
4847,"High Value"
4848,"Medium Value"
4849,"Medium Value"
4850,"Medium Value"
4851,"Low Value"
4852,"Medium Value"
4853,"Medium Value"
4854,"High Value"
4855,"Medium Value"
4856,"Medium Value"
4858,"Medium Value"
4859,"Medium Value"
4860,"High Value"
4862,"Medium Value"
4863,"Medium Value"
4865,"High Value"
4866,"High Value"
4868,"Medium Value"
4869,"High Value"
4871,"High Value"
4872,"High Value"
4873,"Medium Value"
4874,"High Value"
4875,"Low Value"
4876,"Low Value"
4877,"Medium Value"
4878,"High Value"
4879,"Medium Value"
4880,"Medium Value"
4882,"Medium Value"
4883,"High Value"
4886,"High Value"
4887,"Medium Value"
4888,"High Value"
4889,"Medium Value"
4890,"Medium Value"
4891,"High Value"
4892,"Medium Value"
4893,"High Value"
4894,"Medium Value"
4895,"Medium Value"
4898,"Low Value"
4900,"High Value"
4901,"Medium Value"
4902,"High Value"
4903,"High Value"
4905,"Medium Value"
4906,"High Value"
4907,"Medium Value"
4908,"Medium Value"
4909,"High Value"
4910,"Medium Value"
4911,"Medium Value"
4912,"Medium Value"
4914,"Medium Value"
4915,"Medium Value"
4916,"Medium Value"
4918,"Medium Value"
4919,"High Value"
4920,"High Value"
4921,"Medium Value"
4922,"High Value"
4924,"High Value"
4926,"Medium Value"
4927,"Medium Value"
4928,"Medium Value"
4930,"Medium Value"
4931,"Medium Value"
4932,"High Value"
4933,"High Value"
4935,"Medium Value"
4937,"Medium Value"
4938,"High Value"
4939,"Medium Value"
4940,"Medium Value"
4941,"High Value"
4943,"High Value"
4944,"Medium Value"
4946,"Medium Value"
4947,"Medium Value"
4948,"Medium Value"
4950,"Medium Value"
4951,"Medium Value"
4952,"Medium Value"
4953,"Medium Value"
4954,"High Value"
4955,"High Value"
4957,"High Value"
4958,"Medium Value"
4960,"Medium Value"
4961,"High Value"
4962,"High Value"
4963,"High Value"
4964,"High Value"
4965,"High Value"
4966,"Medium Value"
4968,"High Value"
4969,"Medium Value"
4970,"High Value"
4971,"Medium Value"
4972,"Medium Value"
4973,"Low Value"
4974,"High Value"
4975,"Medium Value"
4976,"High Value"
4977,"High Value"
4978,"Low Value"
4980,"Low Value"
4981,"High Value"
4982,"High Value"
4983,"Medium Value"
4984,"Medium Value"
4985,"High Value"
4986,"High Value"
4987,"High Value"
4988,"Medium Value"
4989,"Medium Value"
4990,"High Value"
4993,"Medium Value"
4994,"Medium Value"
4995,"High Value"
4996,"Medium Value"
4997,"Low Value"
4998,"High Value"
4999,"Medium Value"
5000,"High Value"
5001,"Low Value"
5002,"High Value"
5003,"High Value"
5004,"High Value"
5005,"Medium Value"
5006,"High Value"
5007,"High Value"
5008,"High Value"
5009,"High Value"
5011,"High Value"
5012,"Medium Value"
5013,"Medium Value"
5014,"Medium Value"
5015,"High Value"
5016,"Medium Value"
5017,"Medium Value"
5018,"High Value"
5019,"High Value"
5020,"High Value"
5021,"Low Value"
5022,"Medium Value"
5023,"High Value"
5024,"Medium Value"
5025,"High Value"
5026,"High Value"
5027,"High Value"
5028,"Medium Value"
5029,"Low Value"
5030,"Low Value"
5033,"High Value"
5035,"Medium Value"
5036,"High Value"
5038,"Medium Value"
5039,"Medium Value"
5040,"High Value"
5041,"Medium Value"
5042,"Medium Value"
5043,"Medium Value"
5044,"High Value"
5045,"High Value"
5046,"Medium Value"
5047,"High Value"
5049,"Medium Value"
5050,"Medium Value"
5051,"Medium Value"
5052,"Medium Value"
5053,"Medium Value"
5054,"High Value"
5055,"High Value"
5056,"Medium Value"
5057,"Low Value"
5058,"Medium Value"
5059,"Medium Value"
5060,"High Value"
5061,"Medium Value"
5063,"Medium Value"
5065,"High Value"
5066,"Medium Value"
5067,"Medium Value"
5068,"High Value"
5070,"Medium Value"
5071,"Low Value"
5072,"High Value"
5073,"Medium Value"
5074,"High Value"
5075,"High Value"
5076,"Medium Value"
5078,"Medium Value"
5079,"High Value"
5080,"Medium Value"
5081,"High Value"
5082,"Medium Value"
5084,"Medium Value"
5085,"High Value"
5086,"Medium Value"
5088,"Low Value"
5090,"Low Value"
5091,"Medium Value"
5092,"Medium Value"
5093,"Low Value"
5094,"Medium Value"
5095,"High Value"
5096,"Medium Value"
5097,"Medium Value"
5098,"High Value"
5099,"Medium Value"
5102,"Medium Value"
5104,"Medium Value"
5105,"Medium Value"
5106,"Medium Value"
5107,"High Value"
5108,"Medium Value"
5109,"Medium Value"
5111,"High Value"
5112,"Medium Value"
5113,"Medium Value"
5114,"Medium Value"
5115,"High Value"
5116,"Medium Value"
5117,"Medium Value"
5118,"High Value"
5119,"High Value"
5122,"High Value"
5123,"Medium Value"
5125,"High Value"
5126,"Medium Value"
5127,"High Value"
5128,"Medium Value"
5129,"Medium Value"
5131,"Medium Value"
5133,"High Value"
5134,"High Value"
5135,"Medium Value"
5136,"High Value"
5137,"Medium Value"
5139,"High Value"
5140,"High Value"
5143,"High Value"
5144,"Medium Value"
5145,"Medium Value"
5146,"High Value"
5147,"Medium Value"
5148,"High Value"
5149,"High Value"
5150,"Medium Value"
5151,"High Value"
5153,"Low Value"
5155,"High Value"
5156,"Medium Value"
5157,"High Value"
5158,"Medium Value"
5159,"Medium Value"
5160,"Medium Value"
5162,"High Value"
5163,"High Value"
5165,"Medium Value"
5166,"Medium Value"
5167,"High Value"
5168,"Medium Value"
5169,"High Value"
5170,"Medium Value"
5171,"Medium Value"
5172,"Low Value"
5173,"High Value"
5174,"High Value"
5176,"Medium Value"
5177,"Medium Value"
5179,"Medium Value"
5180,"Medium Value"
5182,"High Value"
5183,"Medium Value"
5185,"Medium Value"
5186,"Medium Value"
5188,"Medium Value"
5189,"Medium Value"
5190,"High Value"
5191,"High Value"
5193,"Medium Value"
5194,"High Value"
5195,"Medium Value"
5197,"Medium Value"
5198,"Medium Value"
5199,"Medium Value"
5200,"Medium Value"
5201,"High Value"
5203,"Medium Value"
5205,"Medium Value"
5206,"Medium Value"
5207,"Medium Value"
5208,"Medium Value"
5209,"High Value"
5211,"Medium Value"
5212,"High Value"
5213,"Medium Value"
5214,"High Value"
5216,"Low Value"
5217,"Medium Value"
5219,"Medium Value"
5220,"Medium Value"
5221,"High Value"
5222,"High Value"
5223,"Medium Value"
5224,"High Value"
5225,"High Value"
5227,"Medium Value"
5228,"Medium Value"
5229,"Medium Value"
5230,"High Value"
5231,"Low Value"
5232,"Medium Value"
5234,"Medium Value"
5235,"Medium Value"
5236,"High Value"
5237,"High Value"
5238,"Medium Value"
5239,"Medium Value"
5243,"High Value"
5244,"High Value"
5245,"Medium Value"
5247,"High Value"
5248,"Medium Value"
5249,"High Value"
5250,"High Value"
5251,"Medium Value"
5252,"High Value"
5253,"High Value"
5254,"Medium Value"
5255,"Low Value"
5256,"Low Value"
5258,"Medium Value"
5259,"Medium Value"
5260,"Medium Value"
5261,"High Value"
5262,"Low Value"
5263,"High Value"
5264,"High Value"
5265,"High Value"
5267,"Medium Value"
5269,"Medium Value"
5270,"Medium Value"
5271,"High Value"
5272,"Medium Value"
5273,"Medium Value"
5274,"Medium Value"
5275,"High Value"
5276,"Medium Value"
5277,"High Value"
5278,"High Value"
5279,"High Value"
5280,"High Value"
5281,"Medium Value"
5282,"Medium Value"
5284,"Medium Value"
5285,"Medium Value"
5286,"Medium Value"
5287,"High Value"
5288,"High Value"
5290,"High Value"
5291,"Medium Value"
5292,"Medium Value"
5293,"Medium Value"
5294,"Low Value"
5295,"Medium Value"
5296,"High Value"
5297,"Medium Value"
5298,"Medium Value"
5299,"High Value"
5300,"High Value"
5301,"High Value"
5302,"Medium Value"
5303,"High Value"
5304,"Medium Value"
5308,"High Value"
5309,"Medium Value"
5310,"High Value"
5311,"Medium Value"
5312,"Medium Value"
5313,"Medium Value"
5314,"Medium Value"
5315,"High Value"
5316,"Medium Value"
5318,"Medium Value"
5319,"Medium Value"
5320,"Medium Value"
5321,"Medium Value"
5322,"High Value"
5323,"High Value"
5324,"Medium Value"
5325,"High Value"
5327,"Medium Value"
5328,"High Value"
5330,"High Value"
5331,"Medium Value"
5333,"High Value"
5334,"Low Value"
5335,"Medium Value"
5336,"High Value"
5337,"Medium Value"
5338,"Medium Value"
5340,"Medium Value"
5341,"Medium Value"
5342,"High Value"
5343,"Medium Value"
5344,"Medium Value"
5345,"Medium Value"
5346,"Low Value"
5347,"Low Value"
5351,"Medium Value"
5352,"Medium Value"
5354,"Medium Value"
5355,"High Value"
5356,"Medium Value"
5357,"Medium Value"
5358,"Medium Value"
5359,"Medium Value"
5360,"Medium Value"
5361,"Medium Value"
5362,"Medium Value"
5364,"High Value"
5365,"Medium Value"
5369,"Medium Value"
5370,"High Value"
5372,"Medium Value"
5373,"Medium Value"
5374,"High Value"
5375,"High Value"
5376,"Medium Value"
5377,"High Value"
5379,"High Value"
5380,"Medium Value"
5381,"Medium Value"
5382,"High Value"
5384,"Medium Value"
5385,"High Value"
5386,"Medium Value"
5387,"Low Value"
5390,"Medium Value"
5391,"Medium Value"
5394,"High Value"
5395,"High Value"
5396,"High Value"
5397,"High Value"
5398,"High Value"
5399,"Medium Value"
5400,"High Value"
5401,"Medium Value"
5402,"Medium Value"
5403,"High Value"
5405,"High Value"
5406,"Low Value"
5407,"Medium Value"
5408,"High Value"
5409,"High Value"
5410,"Medium Value"
5411,"Medium Value"
5412,"Medium Value"
5413,"High Value"
5414,"High Value"
5415,"Medium Value"
5416,"High Value"
5417,"Medium Value"
5418,"High Value"
5419,"High Value"
5420,"Medium Value"
5421,"High Value"
5422,"High Value"
5423,"High Value"
5424,"Low Value"
5425,"High Value"
5427,"High Value"
5428,"Medium Value"
5429,"Medium Value"
5430,"High Value"
5431,"Medium Value"
5433,"Medium Value"
5434,"Medium Value"
5435,"High Value"
5436,"High Value"
5437,"Medium Value"
5438,"High Value"
5439,"High Value"
5441,"High Value"
5442,"Low Value"
5443,"Medium Value"
5444,"High Value"
5445,"Medium Value"
5446,"Medium Value"
5447,"Medium Value"
5448,"Medium Value"
5450,"Low Value"
5451,"Medium Value"
5452,"High Value"
5453,"High Value"
5454,"Medium Value"
5455,"Medium Value"
5456,"High Value"
5458,"Medium Value"
5459,"Medium Value"
5460,"Medium Value"
5461,"High Value"
5462,"Medium Value"
5463,"Medium Value"
5464,"Medium Value"
5466,"High Value"
5467,"High Value"
5469,"High Value"
5470,"High Value"
5472,"High Value"
5473,"Medium Value"
5474,"Medium Value"
5475,"High Value"
5476,"Medium Value"
5477,"High Value"
5478,"High Value"
5480,"High Value"
5481,"Low Value"
5483,"High Value"
5485,"High Value"
5486,"Medium Value"
5487,"Medium Value"
5489,"High Value"
5490,"High Value"
5491,"Medium Value"
5492,"Medium Value"
5494,"High Value"
5495,"Low Value"
5496,"Medium Value"
5497,"Medium Value"
5498,"High Value"
5499,"Medium Value"
5500,"Medium Value"
5501,"High Value"
5502,"Medium Value"
5504,"Medium Value"
5505,"Medium Value"
5506,"High Value"
5508,"Low Value"
5509,"Medium Value"
5510,"Medium Value"
5511,"Medium Value"
5513,"High Value"
5514,"Medium Value"
5515,"Low Value"
5519,"High Value"
5520,"Medium Value"
5521,"High Value"
5522,"Medium Value"
5523,"Medium Value"
5524,"Low Value"
5526,"Medium Value"
5527,"Medium Value"
5528,"Medium Value"
5529,"Medium Value"
5530,"Medium Value"
5532,"High Value"
5533,"High Value"
5535,"Medium Value"
5536,"Medium Value"
5537,"High Value"
5539,"High Value"
5540,"Low Value"
5541,"Medium Value"
5542,"High Value"
5543,"High Value"
5544,"High Value"
5545,"High Value"
5546,"Medium Value"
5547,"High Value"
5548,"Low Value"
5549,"Medium Value"
5550,"High Value"
5551,"High Value"
5552,"High Value"
5553,"Medium Value"
5554,"High Value"
5555,"Medium Value"
5556,"High Value"
5557,"High Value"
5559,"High Value"
5560,"Medium Value"
5561,"High Value"
5562,"High Value"
5563,"High Value"
5565,"Medium Value"
5566,"High Value"
5568,"Medium Value"
5569,"Medium Value"
5570,"Low Value"
5571,"High Value"
5572,"High Value"
5573,"Medium Value"
5575,"Medium Value"
5576,"Medium Value"
5577,"Medium Value"
5578,"High Value"
5581,"High Value"
5582,"High Value"
5583,"Low Value"
5585,"Medium Value"
5586,"High Value"
5588,"Medium Value"
5589,"Medium Value"
5590,"High Value"
5591,"Medium Value"
5592,"Medium Value"
5593,"Medium Value"
5594,"Medium Value"
5595,"Medium Value"
5596,"High Value"
5597,"High Value"
5598,"Medium Value"
5599,"High Value"
5600,"High Value"
5601,"High Value"
5602,"High Value"
5605,"Medium Value"
5607,"Medium Value"
5608,"Medium Value"
5609,"Low Value"
5610,"High Value"
5612,"High Value"
5613,"Medium Value"
5614,"Medium Value"
5615,"High Value"
5616,"Medium Value"
5617,"High Value"
5618,"Medium Value"
5620,"Medium Value"
5621,"High Value"
5622,"High Value"
5623,"Medium Value"
5625,"Medium Value"
5626,"Medium Value"
5627,"Medium Value"
5628,"High Value"
5630,"High Value"
5631,"Medium Value"
5632,"High Value"
5633,"Low Value"
5635,"High Value"
5636,"High Value"
5637,"High Value"
5638,"Low Value"
5640,"High Value"
5641,"High Value"
5643,"Medium Value"
5644,"High Value"
5646,"Medium Value"
5647,"High Value"
5648,"Medium Value"
5650,"Medium Value"
5651,"Medium Value"
5653,"Medium Value"
5655,"Medium Value"
5656,"High Value"
5658,"Medium Value"
5660,"Low Value"
5661,"High Value"
5662,"Medium Value"
5664,"Medium Value"
5666,"Medium Value"
5668,"High Value"
5669,"High Value"
5670,"High Value"
5671,"Medium Value"
5672,"Medium Value"
5673,"High Value"
5675,"High Value"
5676,"Medium Value"
5677,"High Value"
5678,"High Value"
5680,"Medium Value"
5681,"Medium Value"
5682,"Medium Value"
5684,"Medium Value"
5685,"Medium Value"
5688,"Medium Value"
5690,"High Value"
5691,"Medium Value"
5695,"High Value"
5696,"Medium Value"
5697,"Medium Value"
5699,"Low Value"
5702,"High Value"
5703,"Medium Value"
5704,"Low Value"
5705,"Medium Value"
5708,"Medium Value"
5709,"High Value"
5710,"Low Value"
5711,"Medium Value"
5712,"High Value"
5713,"High Value"
5714,"Medium Value"
5715,"Low Value"
5716,"Medium Value"
5717,"Medium Value"
5718,"High Value"
5719,"High Value"
5721,"Medium Value"
5723,"High Value"
5724,"High Value"
5725,"Low Value"
5726,"High Value"
5727,"Medium Value"
5728,"Medium Value"
5729,"Medium Value"
5731,"High Value"
5732,"Low Value"
5733,"Low Value"
5734,"High Value"
5735,"Medium Value"
5736,"High Value"
5737,"Medium Value"
5738,"Low Value"
5739,"High Value"
5740,"Medium Value"
5741,"Medium Value"
5742,"High Value"
5743,"Medium Value"
5744,"Low Value"
5745,"High Value"
5746,"Medium Value"
5747,"High Value"
5748,"High Value"
5749,"High Value"
5750,"Medium Value"
5751,"High Value"
5752,"Medium Value"
5753,"High Value"
5755,"Medium Value"
5756,"Medium Value"
5757,"Medium Value"
5758,"Medium Value"
5759,"Low Value"
5760,"High Value"
5761,"High Value"
5762,"High Value"
5763,"Medium Value"
5764,"Medium Value"
5765,"High Value"
5766,"Medium Value"
5767,"Low Value"
5769,"High Value"
5770,"Medium Value"
5771,"Medium Value"
5772,"Medium Value"
5773,"Medium Value"
5774,"High Value"
5775,"Medium Value"
5778,"High Value"
5780,"High Value"
5781,"High Value"
5782,"High Value"
5783,"High Value"
5784,"Medium Value"
5785,"High Value"
5789,"High Value"
5790,"Medium Value"
5791,"Low Value"
5792,"High Value"
5794,"Medium Value"
5795,"High Value"
5797,"Medium Value"
5798,"Medium Value"
5799,"High Value"
5800,"High Value"
5801,"High Value"
5803,"High Value"
5806,"High Value"
5807,"Medium Value"
5808,"High Value"
5811,"High Value"
5813,"Medium Value"
5814,"Medium Value"
5815,"High Value"
5816,"Medium Value"
5817,"High Value"
5818,"Medium Value"
5819,"High Value"
5820,"High Value"
5822,"Medium Value"
5823,"Medium Value"
5825,"Medium Value"
5826,"Medium Value"
5828,"High Value"
5831,"High Value"
5832,"Medium Value"
5833,"High Value"
5834,"Medium Value"
5835,"High Value"
5836,"Low Value"
5837,"High Value"
5838,"Medium Value"
5839,"Medium Value"
5841,"Medium Value"
5842,"High Value"
5843,"Medium Value"
5844,"Medium Value"
5845,"High Value"
5846,"Medium Value"
5849,"High Value"
5850,"Medium Value"
5851,"Low Value"
5852,"Medium Value"
5853,"Medium Value"
5855,"Medium Value"
5856,"Medium Value"
5857,"High Value"
5858,"High Value"
5859,"Medium Value"
5860,"Medium Value"
5861,"High Value"
5862,"Medium Value"
5863,"Medium Value"
5865,"Medium Value"
5866,"Medium Value"
5867,"Medium Value"
5868,"Medium Value"
5869,"Medium Value"
5871,"Medium Value"
5872,"Medium Value"
5873,"High Value"
5874,"Medium Value"
5876,"Medium Value"
5877,"Medium Value"
5878,"Low Value"
5879,"High Value"
5880,"Medium Value"
5881,"Medium Value"
5882,"Medium Value"
5883,"Medium Value"
5885,"High Value"
5886,"Low Value"
5887,"Medium Value"
5888,"High Value"
5889,"High Value"
5891,"High Value"
5892,"High Value"
5894,"Low Value"
5895,"High Value"
5896,"High Value"
5897,"High Value"
5900,"Medium Value"
5901,"Medium Value"
5902,"High Value"
5903,"Medium Value"
5905,"Medium Value"
5906,"High Value"
5907,"Medium Value"
5908,"Medium Value"
5909,"High Value"
5910,"High Value"
5911,"Medium Value"
5912,"Medium Value"
5913,"High Value"
5914,"High Value"
5915,"High Value"
5916,"High Value"
5917,"High Value"
5918,"High Value"
5919,"High Value"
5920,"High Value"
5921,"High Value"
5922,"Medium Value"
5923,"High Value"
5924,"Medium Value"
5925,"Medium Value"
5926,"Medium Value"
5927,"Medium Value"
5930,"Medium Value"
5931,"High Value"
5932,"Medium Value"
5933,"High Value"
5934,"High Value"
5935,"Medium Value"
5936,"High Value"
5937,"Medium Value"
5938,"Medium Value"
5939,"Medium Value"
5940,"High Value"
5942,"Medium Value"
5943,"High Value"
5944,"Medium Value"
5945,"Low Value"
5946,"Medium Value"
5947,"High Value"
5948,"Low Value"
5949,"Medium Value"
5951,"Medium Value"
5952,"Low Value"
5953,"Medium Value"
5954,"Medium Value"
5955,"Medium Value"
5956,"High Value"
5957,"Medium Value"
5958,"Medium Value"
5959,"High Value"
5960,"High Value"
5961,"Low Value"
5962,"High Value"
5963,"High Value"
5964,"High Value"
5965,"High Value"
5966,"Medium Value"
5967,"High Value"
5968,"Medium Value"
5971,"Medium Value"
5972,"Medium Value"
5973,"High Value"
5975,"Medium Value"
5976,"Medium Value"
5977,"Medium Value"
5978,"Medium Value"
5979,"High Value"
5981,"High Value"
5982,"High Value"
5983,"Medium Value"
5984,"Medium Value"
5985,"High Value"
5986,"High Value"
5987,"High Value"
5988,"Medium Value"
5989,"High Value"
5990,"High Value"
5991,"Medium Value"
5992,"High Value"
5994,"Low Value"
5995,"High Value"
5996,"Low Value"
5998,"Medium Value"
5999,"Low Value"
6000,"High Value"
6001,"Low Value"
6002,"High Value"
6003,"Medium Value"
6004,"Medium Value"
6005,"Medium Value"
6006,"High Value"
6007,"High Value"
6009,"Medium Value"
6011,"Medium Value"
6013,"Low Value"
6014,"Medium Value"
6015,"Medium Value"
6016,"High Value"
6017,"Medium Value"
6019,"High Value"
6020,"High Value"
6021,"High Value"
6022,"High Value"
6023,"High Value"
6029,"Medium Value"
6030,"Medium Value"
6031,"Medium Value"
6033,"Medium Value"
6034,"Medium Value"
6036,"Medium Value"
6037,"Medium Value"
6038,"Medium Value"
6039,"Medium Value"
6040,"Medium Value"
6041,"Medium Value"
6042,"Medium Value"
6043,"Medium Value"
6044,"Medium Value"
6045,"High Value"
6046,"Medium Value"
6047,"High Value"
6048,"Medium Value"
6049,"Medium Value"
6050,"High Value"
6051,"Low Value"
6052,"High Value"
6053,"Medium Value"
6054,"Medium Value"
6056,"Low Value"
6058,"Medium Value"
6060,"Medium Value"
6061,"Medium Value"
6062,"Medium Value"
6063,"High Value"
6064,"Low Value"
6065,"Medium Value"
6067,"High Value"
6068,"Medium Value"
6069,"Medium Value"
6070,"High Value"
6071,"High Value"
6072,"High Value"
6073,"Medium Value"
6074,"High Value"
6075,"Medium Value"
6076,"Medium Value"
6079,"Medium Value"
6080,"Medium Value"
6081,"High Value"
6082,"Medium Value"
6083,"Medium Value"
6084,"High Value"
6085,"High Value"
6086,"Medium Value"
6087,"High Value"
6089,"Medium Value"
6090,"Medium Value"
6091,"High Value"
6092,"Medium Value"
6094,"High Value"
6095,"Medium Value"
6096,"High Value"
6097,"High Value"
6098,"Medium Value"
6101,"Medium Value"
6103,"High Value"
6104,"Medium Value"
6105,"High Value"
6107,"High Value"
6109,"High Value"
6110,"Medium Value"
6111,"High Value"
6113,"Low Value"
6114,"Medium Value"
6115,"Medium Value"
6116,"Medium Value"
6118,"High Value"
6119,"High Value"
6120,"Medium Value"
6121,"Medium Value"
6122,"High Value"
6123,"Medium Value"
6125,"High Value"
6127,"Medium Value"
6129,"High Value"
